Performance_ID,Date_Key,Branch_Key,Customer_Key,Employee_Key,Product_Key,Transaction_Count,Transaction_Amount,Customer_Attrition_Flag,Employee_Customer_Ratio,Avg_Service_Time,Customer_Satisfaction_Score,Revenue_Generated,Operating_Cost
8390,1359,19,884,221,8,374,3334228.84,0,0.3259,47.2,2.7,79323.76,62319.71
8391,579,10,1916,213,6,353,559931.75,0,0.0849,5.9,4.9,15876.85,7384.32
8392,640,20,959,410,7,128,1607749.62,1,0.4495,40.8,3.1,26197.98,9335.97
8393,111,5,138,466,4,139,188877.46,0,0.0877,2.1,4.3,9744.21,6366.36
8394,491,3,1583,321,13,148,4572401.93,0,0.2758,4.3,4.7,84822.97,66505.31
8395,1296,9,408,2,10,249,4465037.2,0,0.039,57.8,3.2,204411.03,162212.45
8396,34,15,185,206,7,79,1020567.09,0,0.1027,29.5,3.7,54077.27,22588.53
8397,212,14,489,230,7,220,3538569.06,0,0.295,5.5,4.4,124915.88,58886.68
8398,1324,11,18,335,9,405,4065493.65,0,0.0307,53.6,2.2,174223.8,87666.65
8399,1397,13,1721,192,11,87,2036615.7,0,0.1011,8.9,5,54581.39,22930.58
8400,125,7,1096,320,15,329,4084897.72,0,0.1337,4,5,220184.56,124807.15
8401,1127,2,635,356,2,404,2462482.94,0,0.0501,24.8,4.1,28279.25,14395.95
8402,1742,3,1966,253,11,117,3986228.23,0,0.3024,11.5,4.3,166243.89,132529.87
8403,1144,20,171,472,8,145,3786995.6,0,0.389,6.4,5,101271.66,52174.51
8404,1706,8,1101,316,9,106,2809977.61,0,0.0476,15.1,4.5,117973.88,72054.56
8405,1571,1,400,89,3,447,2537282.74,0,0.2256,5.6,4.9,112840.24,69650.14
8406,894,4,910,393,8,79,1464602.45,0,0.2851,24.4,4.1,60179.3,34810.89
8407,331,13,1545,15,1,236,2057720.93,0,0.2755,54.6,2.8,114351.79,81042.92
8408,1782,14,1225,165,13,389,1959319.25,0,0.2579,17.5,4,85256.89,49277.64
8409,1333,9,1779,262,10,174,517198,0,0.0749,44.6,2.5,20157.93,12481.37
8410,1594,3,1605,427,15,106,2620864.39,0,0.1469,6.5,4.4,40704.05,15622.53
8411,412,14,239,45,5,308,2901992.71,0,0.466,4,4.2,66611.74,33514.66
8412,1423,4,1341,332,1,97,4845079.18,0,0.1161,15,4.7,47511.36,24438.71
8413,934,17,1547,475,1,478,1415133.3,1,0.3985,43.5,2.6,40298.26,16949.58
8414,1330,15,1939,455,13,336,1997893.74,0,0.0991,15,4.3,28127.57,22158.83
8415,1677,12,320,412,6,36,2759827.26,0,0.3785,8,4.6,133112.46,81351.6
8416,1647,14,1574,180,5,101,4265322.49,0,0.3491,24.7,4.1,111479.76,40833.96
8417,1187,19,522,460,5,361,1290563.73,0,0.4963,39.4,3.6,56542.33,29276.82
8418,1647,10,528,106,2,49,1172308.53,0,0.1023,43.7,3.4,62599.73,41413.21
8419,664,5,477,419,10,422,2659882.33,0,0.1597,8,4.1,105327.27,66811.43
8420,1089,17,1349,322,14,216,643696.35,0,0.4261,10.6,4.2,12693.65,5445.87
8421,1642,17,1490,410,9,89,3482439.81,0,0.2918,2.4,4.9,52723.81,28392.03
8422,1240,3,1779,148,12,411,4299069.57,0,0.1849,56.2,2.8,128557.2,69046.4
8423,603,16,759,473,5,325,148494.69,0,0.1007,26.9,4.8,1361.96,875.46
8424,26,9,42,190,3,434,975663.78,0,0.292,2.1,4.8,18811.98,10879.98
8425,669,17,234,469,11,369,2896013.76,0,0.2568,39.1,2.8,26686.11,19980.69
8426,584,20,556,129,7,469,4139127.38,0,0.1458,42.9,3.7,164019.96,109153.27
8427,1068,12,437,348,6,427,2450885.31,0,0.3255,20.8,3.4,107824.72,76594.49
8428,1114,2,1955,437,15,355,3921979.31,0,0.3508,3.4,4.7,177258.6,115493.58
8429,1157,20,676,486,11,326,2111832.56,0,0.2905,59.7,2.4,80898.44,33717.17
8430,1185,16,1686,205,6,9,1938285.89,0,0.3429,19.1,4.1,58652.38,27178.54
8431,1768,6,1304,30,5,493,909082.64,0,0.1501,6.8,4,23912.16,10685
8432,380,2,1228,444,4,91,758818.16,0,0.4551,57.8,2.2,17083.92,8958.07
8433,1285,9,743,10,6,193,3726621.42,0,0.0549,14.4,4.2,195886.24,77490.52
8434,1407,5,908,109,7,286,847628.66,0,0.1101,39.4,3.2,34560.98,16863.01
8435,369,18,803,150,15,143,2039292.07,0,0.1346,30.8,3.6,65266.45,48696.76
8436,1135,18,1330,285,12,416,2725462.8,0,0.4781,47.4,2.7,90137.71,58427.01
8437,1700,10,851,325,14,212,1322714.31,0,0.1648,8.3,5,24086.44,15116.7
8438,1101,10,997,392,14,388,4162171.18,0,0.468,46.3,3,42659.19,21375.3
8439,209,10,846,437,8,444,2024431.61,0,0.2541,27.5,3.7,50880.03,19370.77
8440,1037,18,510,139,15,439,1884285.66,1,0.3674,10.2,4.7,16590.37,9237.16
8441,1594,16,1320,154,2,290,891707.57,0,0.1606,39.9,3.2,12694.17,8932.32
8442,1572,6,22,147,4,496,1099769.63,0,0.3605,54.5,3.3,17887.84,6821.51
8443,25,12,1711,403,11,120,1457107.07,0,0.4391,20.9,3.8,67421.62,43501.78
8444,546,4,1008,414,7,61,1747295.99,0,0.3013,46.5,2.9,27551.77,17621.33
8445,1164,20,242,36,3,294,3506787.76,0,0.459,10.7,4.4,73252.7,28462.86
8446,275,16,843,426,5,340,4981530.42,0,0.2128,59.5,2,93868.36,46966.72
8447,1394,11,578,184,10,367,2533284.8,0,0.3215,42.9,3.2,37620.88,14976.88
8448,874,1,1418,265,14,307,3527060.73,0,0.1609,34.1,3.8,184520.58,75930.31
8449,222,5,1451,135,7,186,1219298.05,0,0.0998,29.4,2.7,20829.63,16170.88
8450,1061,17,453,18,9,92,4735535.21,0,0.1062,39.9,3.7,188191.26,121827.79
8451,875,11,507,137,6,231,4052142.8,0,0.2387,47.6,3.6,44977.6,31463.86
8452,1153,14,1630,390,2,25,3425695.96,0,0.4705,9.1,5,133349.61,68863.88
8453,1340,9,213,198,9,139,1567650.95,0,0.1697,40.4,2.7,48366.13,23413.5
8454,1347,10,1265,45,6,370,408933.8,0,0.074,55.3,2.9,18187.13,14046.73
8455,1457,4,993,406,10,264,4841154.53,0,0.2399,17.9,4.5,146469.85,102832
8456,218,2,409,465,12,290,3626292.14,0,0.0969,46.8,2.3,129083.04,60618.36
8457,1272,6,622,79,2,283,683726.44,0,0.1288,8.2,4.5,32842.78,18092.88
8458,111,3,559,457,13,364,2759660.18,0,0.4585,54.2,2.5,113264.39,73591.35
8459,816,13,1927,454,1,150,3055433.49,0,0.3321,4.2,4.6,95646.48,53373.44
8460,1756,12,872,87,15,190,2217815.32,0,0.2746,2.5,5,115116.47,47392.14
8461,708,18,668,209,15,72,2359342.53,0,0.1356,23.9,4.6,117204.83,92019.72
8462,147,6,592,224,12,353,2730400.99,0,0.0739,32.8,4.3,152283.72,68884.07
8463,1368,10,1069,253,4,39,4007728.66,0,0.4729,28.3,3.8,90502.97,35031.11
8464,1533,6,1893,160,15,73,4058639.63,0,0.2818,12.6,4.7,75077.64,56087.84
8465,1529,5,707,229,2,374,4803030.55,0,0.0911,48.5,2.2,133761,68263.29
8466,552,15,1261,195,12,22,860328.82,0,0.247,42.8,3,50947.66,39491.74
8467,134,15,723,377,7,201,552127.66,1,0.3189,52.9,2.5,13448.34,6002.48
8468,464,12,780,144,11,31,3053088.65,0,0.3531,3.2,4.5,172813.07,69491.97
8469,864,9,1619,130,7,290,3519474.83,0,0.0729,22,4.5,139384.56,107850.86
8470,1215,13,1137,500,3,324,1700378.55,0,0.3619,13.5,4.1,30065.21,12752.12
8471,1187,16,1803,451,11,366,4924258.49,0,0.3948,39,2.8,236692.36,99426.99
8472,456,2,507,41,10,78,4206131.52,0,0.2028,58.6,2.2,35603.45,20031.66
8473,1085,17,1667,179,1,443,2466166.51,1,0.3446,19.2,3.7,109748.81,64164.99
8474,1029,9,1853,14,2,264,3621276.06,0,0.0764,51.6,2.6,185964.3,115358.65
8475,1061,19,450,462,13,437,2265840.64,0,0.4972,52.3,3.3,88830.32,33541.18
8476,460,6,1592,478,8,361,998912.11,0,0.0639,18.6,4.9,45993.5,20447.73
8477,1241,4,1914,433,4,483,797682.85,0,0.1254,6.5,4.6,37557.49,24149.27
8478,1761,15,750,232,3,214,1450607.02,1,0.3866,52.2,2,27508.31,10462.86
8479,1752,18,538,433,10,54,4478753.45,0,0.4812,48.5,3,131349.01,55497.97
8480,139,12,1878,27,7,371,1879290.49,0,0.1498,38.1,3.4,52976.35,32262.59
8481,618,12,1781,337,10,70,4533626.7,0,0.0763,24.2,3.9,105815.38,75239.63
8482,1123,20,1233,423,4,97,3990737.27,0,0.0964,14.6,4.5,97400.08,56561.4
8483,680,17,1314,329,2,373,3034972.28,0,0.3511,21.1,4.1,135409.58,55588.46
8484,961,7,498,420,3,18,4487215.91,0,0.2698,8.2,4.9,105309.39,52955.08
8485,1288,20,1207,10,15,136,948126.59,0,0.4451,49.9,2.7,47616.71,33974.85
8486,599,5,1743,349,4,135,382034.25,0,0.0774,10,4.9,21189.18,11846.75
8487,596,12,716,388,1,352,3752124.75,0,0.2657,9.9,4,199457.07,125424.83
8488,1248,17,400,85,8,391,4527175.74,0,0.3179,53.5,3.1,235809.99,88450.28
8489,11,2,1232,357,11,394,1916088.53,0,0.4354,42,3.1,74362.97,27667.43
8490,327,4,1447,2,8,36,24270.47,0,0.2903,16.9,4.6,624.86,288.74
8491,1722,2,1414,207,5,318,3831889.19,0,0.1158,17.8,3.8,171964.38,127895.13
8492,1374,14,1390,412,15,370,1825332.05,0,0.4477,52.3,3,20987.19,7394.49
8493,379,14,584,89,13,51,2928521.54,0,0.4369,36.1,3.8,98661.4,34539.48
8494,231,13,1460,410,14,479,1047775.22,0,0.4404,26.2,3.2,48519.89,38551.1
8495,1165,17,921,121,6,287,3406917.05,0,0.3059,54.1,3.1,123868.32,45113.33
8496,618,17,1336,457,4,138,2659951.01,0,0.4828,13.9,4.4,51820.69,26444.34
8497,765,18,339,30,11,84,141553.62,0,0.2911,33.6,3.8,2618.33,1027.49
8498,49,3,1171,9,14,243,31582.63,0,0.0999,55.9,2.2,305.13,180.18
8499,451,16,1740,129,3,291,2189228.62,0,0.2178,29.8,3.1,120620.19,85938.67
8500,1799,19,457,312,3,413,820513.84,0,0.4177,19,3.9,17891.24,11892.4
8501,491,6,1885,312,15,222,4528273.6,0,0.4898,59.7,2.6,112138.37,52142.93
8502,1229,6,1435,204,13,433,522689.04,0,0.4205,32.5,3.4,7553.08,4417.34
8503,1433,18,645,317,4,31,3581212.92,0,0.2007,25.8,4.4,95246.95,70789.5
8504,407,9,282,301,13,353,1750404.57,0,0.0346,21.2,4,47004.88,21581.4
8505,1075,18,414,500,15,120,4674922.95,0,0.1138,20.6,4,230080.23,95624.1
8506,175,6,1614,397,6,360,665521.27,0,0.0474,11.3,5,18903.41,14694.18
8507,1761,9,1121,398,2,241,3888844.08,0,0.4163,47.2,3.4,206743.29,118730.61
8508,1285,18,163,138,6,68,4796168.01,0,0.1741,25.1,3.7,178090.11,94927.18
8509,480,16,843,145,8,482,4784917.92,0,0.3567,34.9,3.5,274701.56,117818.18
8510,1758,13,1461,401,9,273,1281761.55,0,0.222,41.2,2.9,76105.98,45740.36
8511,223,11,1220,415,13,482,1483039.57,0,0.1582,32.4,3.4,24989.62,12971.97
8512,269,8,1652,174,4,96,748276.18,0,0.2765,19.8,4.4,14527.5,8478.21
8513,810,17,161,49,5,225,1863814.49,0,0.2599,47.1,3.6,95590.6,64002.89
8514,893,9,255,243,8,37,3410792.42,1,0.4168,32.9,3.7,142908.88,94635.97
8515,901,6,1094,90,10,223,54771.6,0,0.3572,10.3,4.9,2191.31,1605.69
8516,919,1,412,483,2,346,3251887.1,0,0.1759,16.1,4,191709.52,141847.08
8517,318,1,714,100,10,223,90116.04,0,0.4089,14.1,4.3,4588.98,3217.29
8518,385,13,36,203,2,479,3337348.46,0,0.3111,29.6,3.7,96556.57,40820.87
8519,1610,7,1329,208,9,284,4202303.96,0,0.1896,7.1,5,159416.23,86514.16
8520,626,10,730,93,11,254,1801443.61,0,0.4109,38.5,3.8,57240.88,24203.92
8521,1243,18,470,237,6,166,2033714.78,0,0.204,52.3,2.8,86194.14,42767.16
8522,1078,6,309,274,10,236,3638532.02,0,0.0548,41.2,2.8,107766.79,39498.43
8523,1224,13,1221,459,9,120,4046554.87,0,0.4431,17.3,4.1,121956.16,76446.47
8524,643,5,1922,267,13,138,4998233.94,0,0.239,29.4,4.2,223740.16,80349.41
8525,1363,15,481,201,10,328,2703505.68,0,0.1816,17.6,4,27903.65,17233.41
8526,704,12,1360,473,7,366,4273063.5,0,0.4594,21.6,4.3,102854.3,63965.21
8527,1715,11,1863,250,13,228,281522.73,0,0.1484,44.7,2.3,7470.56,5299.54
8528,305,8,704,439,5,83,536319.31,0,0.486,35.5,3.5,22986.3,9803.58
8529,1823,5,789,96,12,28,4352209.99,0,0.0434,13.1,4.2,54678.31,34913.52
8530,1776,8,291,226,9,197,1892784.92,0,0.3448,44.8,3.6,39691.65,16947.44
8531,1269,5,430,387,9,88,1131057.13,0,0.0581,59.2,2.3,29669.59,20487.5
8532,842,10,598,462,2,373,2026767.53,0,0.0727,47.2,3.8,101757.11,38367.19
8533,1653,15,1907,496,8,122,2628565.11,0,0.4816,28.2,3.6,70941.68,49902
8534,1232,6,432,104,8,391,1621222.54,0,0.4626,14.9,4.6,84283.12,54673.64
8535,1748,18,1558,473,2,340,989072.83,0,0.4266,18.3,3.9,49934,29703.19
8536,511,3,646,144,10,2,185989.38,0,0.3491,5.6,4.6,8037.54,3586.62
8537,1283,9,1534,484,7,313,3838174.25,0,0.2494,19.6,3.4,99879.43,74694.8
8538,1404,10,505,137,1,235,4519975.12,0,0.3487,39.8,3.7,267002.77,175174.88
8539,163,7,1912,68,5,266,87030.2,0,0.2919,44.6,2.9,1534.05,668.63
8540,738,19,673,173,5,82,1747973.07,0,0.4305,33.8,4,35914.27,16053.7
8541,341,2,807,2,10,354,4463433.3,0,0.3794,53.4,3.1,220560.92,122274.9
8542,932,8,1579,119,5,398,104341.73,0,0.3501,11.8,5,4477.7,3025.61
8543,1600,7,1433,345,2,202,3657666.23,0,0.1208,32.7,4,160878.42,102525.69
8544,1782,5,1426,498,14,358,1217240.84,0,0.3397,9,5,13473.43,8701.61
8545,530,4,41,120,3,288,3865394.32,0,0.2586,16.9,4.4,201856.52,97838.4
8546,34,11,384,278,13,181,3396636.57,0,0.3957,55.5,3,57163.44,28371.86
8547,998,10,886,377,6,3,4706107.83,0,0.2437,57.3,2.7,134328.65,86262.8
8548,323,1,1315,453,1,48,1533806.83,0,0.264,10.4,4.6,86113.33,46499.9
8549,1205,4,1816,433,14,136,758634.92,0,0.2251,26.9,4.1,7530.69,5373.85
8550,347,6,183,149,12,265,2475692.45,0,0.4926,45.7,2.6,64298.81,30538.33
8551,1730,18,764,330,6,203,4924157.02,0,0.309,41.1,3.8,97180.33,72907.41
8552,1216,13,1896,343,14,272,203061.08,0,0.4584,42.2,2.6,10802.87,7654.73
8553,1603,13,1064,219,6,482,892700.78,0,0.4398,37.4,3.4,32204.44,21495.07
8554,721,1,1623,478,7,344,4286529.88,0,0.3838,12.8,4.3,200176.12,156421.67
8555,1703,4,1249,183,9,287,3431812.22,0,0.2671,47.9,3,191599.91,152742.26
8556,1270,4,1309,4,9,133,2125116.27,0,0.2831,39.1,3.2,119354.93,57442.28
8557,245,18,138,58,4,97,2468795.95,0,0.4691,32.9,3.2,46647.84,28660.17
8558,678,18,335,198,2,94,1279761.27,0,0.1384,6.5,5,27113.85,21278.48
8559,915,18,138,374,5,375,4812282.68,0,0.3984,11.9,4.4,129164.26,88607.21
8560,723,15,1498,443,1,94,1715808.02,0,0.1698,46.5,3.4,102409.36,75874.72
8561,1004,18,488,26,13,207,1899958.48,0,0.0574,23.9,4.2,89886.51,68224.14
8562,133,15,576,458,15,295,2345871.4,0,0.2156,34.4,3.4,87333.37,66939
8563,1221,17,629,113,12,16,1069028.76,0,0.2755,52.6,2.6,44883.39,32491.02
8564,910,5,1949,197,14,474,983238.75,0,0.092,11.2,4.4,10526.86,4552.92
8565,1371,11,1634,423,12,448,3003601.59,0,0.3812,12.3,4.6,95847.42,66913.84
8566,49,16,1170,229,15,460,3873722.76,0,0.3789,25.5,4,194328.68,108143.27
8567,1088,20,898,360,13,211,3761096.8,0,0.3734,41.2,3.1,46156.86,33190.12
8568,1648,2,409,385,5,47,2828493.91,0,0.1809,11.6,5,110356.46,70651.47
8569,1721,17,1534,441,15,443,3194965.69,0,0.264,32.8,3.8,176518.3,96843.03
8570,1128,1,1109,98,12,99,2818895.79,0,0.1117,42.2,3.1,44523.96,29365.36
8571,213,18,1587,304,10,20,4374762.46,0,0.2358,19.7,4.3,130429.95,77505.12
8572,1541,17,1631,200,13,21,1937805.13,0,0.479,22.4,4.2,40167.16,16346.45
8573,119,18,1814,21,15,181,617349.04,0,0.1722,52.8,2.4,18505.5,13119.86
8574,856,19,1033,415,3,485,2178042.28,0,0.053,12.5,4.7,99316.6,63134.58
8575,761,5,859,186,14,335,4354087.57,0,0.1768,46.6,2.6,219908.51,123251.09
8576,679,13,1113,175,7,182,4504009.19,0,0.4225,12.5,4.4,117913.4,53762.77
8577,895,6,1113,279,7,49,2947849.17,0,0.4562,27.1,3.6,61354.36,36797.61
8578,1266,13,219,459,3,400,312130.11,0,0.0345,44.3,2.7,3687.14,2393.59
8579,280,18,842,208,5,272,3612055.2,0,0.2557,23.8,3.8,177274.28,127445.42
8580,424,4,350,91,9,23,3265588.53,0,0.4756,6.5,4.4,57581.5,35297.21
8581,363,9,1915,263,4,108,2258992.02,0,0.0891,22.5,3.9,132309.97,54629.44
8582,1021,3,1924,384,2,324,815841.46,0,0.0594,15.3,4.2,41658.22,33213.32
8583,1774,8,405,305,3,93,3032725.39,0,0.3863,10.7,4.8,97096.96,53515.33
8584,1330,13,1916,216,11,165,2412022.78,0,0.3308,37.2,2.9,84894.55,46024.32
8585,1741,11,1822,480,1,24,303065.35,0,0.369,4.2,5,17968.84,13061.91
8586,1510,10,1185,253,5,317,1989634.37,0,0.1578,51.1,2.8,39826.71,18111.81
8587,314,11,43,355,9,264,4693540.5,0,0.2196,45.7,2.9,193041.25,109952.55
8588,1537,3,1498,31,2,236,2057978.6,0,0.2996,45.8,3.6,108044.45,41148.54
8589,1707,14,1782,125,13,453,2147639.84,0,0.3877,44.9,3.6,81758.17,63668.85
8590,1191,14,258,431,3,107,2787620.36,0,0.1798,17.7,5,90925.13,68014.93
8591,1418,19,1879,349,3,29,1486332.54,0,0.2206,9.3,4.7,63878.56,39695.19
8592,770,4,1183,196,7,115,368606.62,0,0.2821,59.6,1.7,21423.71,12189.92
8593,1087,1,1156,291,12,394,3006724.01,0,0.033,59.7,2.7,84349.64,51563.08
8594,272,2,1583,459,10,440,2475863.4,0,0.4281,57.1,2.4,143497.55,102150.22
8595,1061,6,852,34,7,370,3416526.64,0,0.3233,41.3,3.3,175976.91,112415.56
8596,1040,13,1625,231,15,108,2382585.62,0,0.0687,28.9,4.5,76511.36,30125.92
8597,1790,14,1069,442,11,73,1237427,0,0.1961,13.4,4.5,47824.87,25057.49
8598,343,1,1345,15,1,150,1922486.91,0,0.1142,33.8,4,42365.5,32733.05
8599,346,8,1014,334,3,266,68497.32,0,0.0487,19.3,3.8,2346.8,1821.16
8600,1563,18,1218,341,1,84,776609.56,0,0.1762,13.3,4.5,40407.01,19913.06
8601,1647,14,1542,327,9,404,3930258.99,0,0.4403,46.6,2.7,123915.45,76861.1
8602,233,2,1287,337,14,307,4658429.06,0,0.0617,8.4,4.2,232424.57,112671.06
8603,990,12,435,170,14,91,1826242.27,1,0.4423,47.2,2.8,30962.76,16272.23
8604,576,1,1732,146,7,102,4637345.21,0,0.1325,15.3,4,71081.86,48436.21
8605,1633,15,530,206,14,266,3177718.56,0,0.479,2,5,27983.64,10934.71
8606,416,11,1911,38,13,83,1403042.98,0,0.1332,11.5,3.9,14031.28,10722.61
8607,905,18,1321,320,5,425,2999170.81,0,0.4323,51.3,2.6,60547.02,21841.22
8608,267,17,1525,29,7,222,4040768.96,0,0.4613,32.2,2.8,228616.45,132990.93
8609,997,3,1643,374,3,208,3929448.57,0,0.4634,46.5,2.4,233024.87,162787.19
8610,1350,15,69,371,3,296,4425624.05,0,0.0882,19.5,3.7,51198.06,23876.54
8611,744,13,1049,10,1,460,3936132.9,0,0.3454,55.4,2.7,162129.84,109160.71
8612,911,3,568,273,5,246,3478015.54,0,0.417,54.1,2.7,107259.32,42758.39
8613,443,13,513,416,7,261,1919122.71,0,0.3759,20.6,4.6,88302.53,60893.56
8614,560,9,183,445,3,299,899506.07,0,0.2525,51.4,3.3,7459.88,3629.39
8615,1746,10,1923,115,5,499,564168.65,0,0.4724,16.2,4.7,32987.86,23943.02
8616,76,1,54,84,10,195,4063541.42,0,0.1145,58.7,3,150823.94,95696.68
8617,247,2,1105,81,1,152,3833892.37,0,0.4425,32,3,224013.57,85809.02
8618,580,14,160,430,14,374,4472290.85,0,0.1433,34,3.4,234069.68,117303.69
8619,313,5,1410,71,7,346,354179.79,0,0.2418,3.1,5,6295.77,3705.23
8620,576,10,1473,371,13,159,3176883.59,0,0.2474,45.5,3.1,122779.76,76614.72
8621,1718,19,738,56,11,495,3602619.8,0,0.166,16.2,4.3,80878.14,45122.7
8622,1616,8,264,317,15,315,2063363.1,0,0.1635,11.9,3.8,58911.32,38863.93
8623,343,13,621,359,15,118,2657582.61,0,0.2056,23.8,3.6,123542.41,59415.73
8624,715,9,1978,300,8,116,2483285.63,0,0.0361,21.1,3.5,143514.74,100920.63
8625,1206,18,1006,222,8,195,2175280.48,0,0.1437,10.2,5,36535.68,23016.37
8626,984,4,1333,422,1,447,1453791.55,0,0.4771,48,2.9,41421.01,18527.1
8627,726,8,1068,104,4,374,4945051.99,0,0.368,43.8,2.9,128600.38,88334.09
8628,632,5,201,233,9,129,4416971.05,0,0.239,18.7,4.4,186158.26,141634.95
8629,399,6,1308,178,2,203,3933084.24,0,0.0305,30.8,4,123884.13,66640.9
8630,1265,20,147,74,1,493,4209491.62,0,0.3628,18.8,4.7,213483.66,115628.87
8631,714,5,1464,288,6,325,4186871.82,0,0.2617,7.4,4.9,41830.03,15250.89
8632,924,1,1428,377,14,199,374821.76,0,0.3385,25.2,4.7,21464.32,10208.15
8633,292,19,711,346,13,255,2874214.25,0,0.2153,23.4,3.7,171350.56,75577.95
8634,54,4,1770,53,13,417,2354052.3,0,0.0304,53.6,2.2,139267.82,83940.15
8635,1169,1,1208,432,11,77,994501.05,0,0.3043,40.1,3.2,23536.11,15469.83
8636,1380,19,547,465,11,447,1306798.62,0,0.4005,47,3.1,26278.69,18556.83
8637,1622,4,1939,257,1,426,707364.26,0,0.1318,41.1,2.9,8777.51,5395.25
8638,983,14,1233,359,6,159,2366987.29,0,0.3415,18,4.3,119156.77,79451.77
8639,477,14,872,118,1,52,1282385.36,0,0.1952,49.3,3,70175.94,50612.91
8640,22,9,575,218,15,178,1063455.35,0,0.4216,41.6,3,27487,12096.61
8641,1355,19,82,30,6,269,2744017.25,0,0.2358,7.9,5,45998.35,30717.9
8642,1316,11,263,265,15,449,1064030.14,0,0.0595,28.2,3.9,51243.65,23418.99
8643,1260,16,1791,108,9,113,2948486.08,1,0.2787,3.9,5,79908.91,32327.09
8644,1053,19,923,289,13,236,778540.97,0,0.3156,22.7,3.3,34164.99,12140.04
8645,695,4,1063,282,5,375,3528409.44,0,0.1802,38.1,3.3,106672.05,61053.35
8646,160,9,286,298,4,166,1516701.33,0,0.0665,32.1,3.8,68350.91,47388.37
8647,910,17,23,202,8,39,3817221.06,1,0.384,29.5,4,171283.21,93796.65
8648,530,15,1620,298,4,353,3982800.78,0,0.2842,13.8,4.1,207494.16,73514.61
8649,1574,8,1943,96,4,298,4928980.09,0,0.1286,8.3,4.2,213991.51,151290.78
8650,101,13,1498,39,11,380,83667.55,0,0.1181,25.6,4.5,4316.02,3042.78
8651,1314,1,303,317,13,99,4049683.69,0,0.2866,26.8,3.9,82806.08,43134.99
8652,1401,2,206,248,9,167,2409966.6,0,0.1755,44.3,2.9,66097.89,49891.19
8653,1197,10,1456,303,1,42,614524.23,1,0.3549,9,4.6,32490.12,18178.98
8654,343,13,95,426,12,362,3788748.57,0,0.1939,21.8,4.4,173284.4,113379.37
8655,579,11,475,304,3,329,329979.62,0,0.2511,22.3,4,6837.27,3364.59
8656,1215,14,1599,240,11,454,4338535.72,0,0.0581,26.4,4.5,99551.45,50256.05
8657,1463,16,1400,180,4,105,3162256.54,0,0.2467,9.3,5,91037.04,32483.05
8658,1579,6,137,161,8,247,944225.64,0,0.0348,40.5,3.2,13421.66,7044.22
8659,1659,2,151,155,1,457,3404753.22,0,0.1995,24.1,3.7,173900.16,128118.25
8660,790,5,1653,427,3,347,837326.62,0,0.1758,33.4,3.8,14097.57,7366.95
8661,1367,19,703,157,14,298,2827511.03,0,0.3854,7.2,4.7,152013.26,79943.7
8662,1732,7,202,403,14,413,25889.83,0,0.3913,42.2,3.5,699.93,498.62
8663,845,17,943,210,2,196,4686248.85,0,0.2268,39.7,3,42651.26,26806.16
8664,125,5,1274,384,6,153,320835.4,0,0.4887,27,4.5,8580.05,5278.33
8665,1632,12,1623,355,12,272,3749339.47,0,0.1475,28.9,4.3,111106.69,74262.02
8666,890,19,74,111,9,185,3525363.86,0,0.1079,18.1,3.7,39192.24,18384.82
8667,669,18,1346,284,10,418,3258175.47,0,0.4127,19.3,4.1,87337.96,33608.9
8668,1576,12,549,486,13,203,196509.17,0,0.2698,56.6,2.7,6755,4360.48
8669,1384,3,637,266,9,265,3277900.87,0,0.1218,2.7,4.9,188314.7,81690.58
8670,503,4,1000,451,15,163,3064464.91,1,0.1865,34,3.6,62243.32,40196.86
8671,173,15,998,362,10,283,3163534.52,0,0.0745,20,4.1,74540.29,56869.4
8672,887,15,1190,477,5,423,2691901.95,0,0.3572,22.5,3.3,26440.16,17675.08
8673,1418,11,1025,144,3,429,1652922.67,0,0.2635,32.6,3.3,21910.26,16420.29
8674,1485,2,1968,100,8,123,1171554.49,0,0.2952,24.9,3.8,43423.46,29281.14
8675,1709,18,1362,257,9,237,2282128.05,0,0.0649,10.6,4.2,132312.61,64837.92
8676,120,3,291,118,9,444,1925180.3,0,0.3587,15,4.5,111674.5,77694.04
8677,273,18,71,338,11,499,3438907.06,0,0.1681,3.9,5,91308.22,53688.23
8678,1382,14,108,388,1,92,1354077.48,0,0.1052,23.9,4.3,13448.24,8631.58
8679,1410,6,1514,453,12,427,3958713.62,0,0.2296,53.9,2.7,90441.6,69333.97
8680,913,2,598,213,15,61,4899354.42,0,0.4316,30.5,4,193541.17,80831.58
8681,876,1,1205,132,10,197,3493055.25,0,0.2046,33.7,3.7,166378.31,124481.88
8682,858,8,1049,115,5,400,2562092.83,0,0.0812,27.8,3.5,124574.5,62152.25
8683,1343,10,1834,404,13,92,857494.56,0,0.4728,53.5,2.6,49215.59,18927.57
8684,261,20,1175,319,10,386,4910678.57,0,0.3304,26.9,3.8,159290.64,83134.71
8685,1305,18,1289,467,12,234,1364256.66,0,0.1717,45.7,2.6,26882.22,11218.01
8686,1353,20,1947,291,9,458,2842314.29,0,0.304,45.6,2.3,139688.84,102974.72
8687,1148,11,203,116,11,19,2213070.87,0,0.0725,30.9,3.6,17787.53,13176.45
8688,1500,18,1587,301,3,320,997396.66,0,0.2952,40,3,34625.93,23409.98
8689,278,16,1499,57,7,276,3904306.95,0,0.4151,27.3,4.7,42398.68,17223.59
